Date,Year,Species,Length [mm],Weight [g],Run_No,Section ,Mesohabitat,Lower/Upper site,Stretch length [m],Stretch width [m],Discharge [m³/s],VIT new,VIT recatch,PIT-Tag new,PIT-Tag recatch,Comment
26-09-18,2018,Salmo trutta,271,197,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,210,95,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,227,117,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,200,81,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,225,116.1,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,223,111,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,254,163,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,241,141.8,1,Hinterleiten,Run,Lower,85,12.6,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,192,72,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,164,45,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,259,172,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,226,116,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,194,75.5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,294,252.6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,230,123.8,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,265,184,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,186,65,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,210,93,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,166,47,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,155,38,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,205,88.6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,164,45,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,246,150.5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,191,70,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,232,125,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,173,53,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,207,89,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,280,219.2,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,203,86.1,1,Hinterleiten,Run,Lower,85,12.6,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,196,76,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,257,169,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,156,39,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,204,86,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,179,58,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,247,150,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,194,74,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,200,82.5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,176,55,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,173,53,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,164,45,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,178,57,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,202,83,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,162,43,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,196,76,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,160,42,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,227,117,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,236,131,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,180,59,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,186,65,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,187,66,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,236,131,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,228,119,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,155,38,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,180,59,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,253,161,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,278,212,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,158,40,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,151,35,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,208,91,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,160,42,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,200,81,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,164,45,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,153,37,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,146,32,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,156,39,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,165,46,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,346,404,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,223,111,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
27-09-18,2018,Salvelinus fontinalis,85,6.9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
26-09-18,2018,Salmo trutta,245,146,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,230,122,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,245,146,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,273,201,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,395,596,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,177,56,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,135,25,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,250,155,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,135,25,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,235,130,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,381,536,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,22600074042,Dead
26-09-18,2018,Salmo trutta,266,186,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,306,281,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,304,276,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,302,271,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,300,266,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,243,145.2,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,311,295,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,314,304,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,260,174,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,270,195,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,320,321,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,306,281,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,318,315,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,304,276,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,197,78.9,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,257,169,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,297,258,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,310,292,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,309,290,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,195,76.6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,260,174,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,222,111.7,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,204,87.4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,206,89.9,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,220,108.8,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,319,318,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,391,578,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,215,101.8,1,Hinterleiten,Run,Lower,85,12.6,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,319,318,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,311,295,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,320,321,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,235,131.8,1,Hinterleiten,Run,Lower,85,12.6,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,284,226,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,225,116.1,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,264,184.8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,385,553,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,Dead
26-09-18,2018,Onchorhynchus mykiss,214,100.4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,318,315,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,375,512,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,276,208,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,212,97.7,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,433,781,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,110,14.5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,272,199,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,180,59,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,Tagged - Escaped
26-09-18,2018,Salmo trutta,191,70,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,94,9,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,98,10,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,215,101.8,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,100,11,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,82,6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,104,12,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,110,14,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,101,11,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,94,9,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,71,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,94,9,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,104,12,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,215,101.8,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,220,108.8,1,Hinterleiten,Run,Lower,85,12.6,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,213,99,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,160,42,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,200,82.5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,Dead
26-09-18,2018,Onchorhynchus mykiss,185,65.8,1,Hinterleiten,Run,Lower,85,12.6,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,191,72.1,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Onchorhynchus mykiss,225,116.1,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Thymallus thymallus,220,98,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,112,15,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,227,119.2,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,62,3,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,64,3,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,99,10,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,Dead
26-09-18,2018,Onchorhynchus mykiss,193,74.4,1,Hinterleiten,Run,Lower,85,12.6,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,102,11,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,110,14,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,78,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,108,13,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,231,125.4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,338,378.9,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,77,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,135,25,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,Dead
26-09-18,2018,Salmo trutta,110,14,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,83,6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,74,4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,376,516.3,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,22600017904,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,330,353.4,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,278,214.7,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,293,250.1,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,345,402.1,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,287,235.5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,325,338,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,315,308.7,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,313,303,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,300,267.9,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,308,289.2,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Onchorhynchus mykiss,337,375.6,1,Hinterleiten,Pool,Upper,63,16.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,266,188.9,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,114,15,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,Dead
26-09-18,2018,Salmo trutta,104,12,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,Dead
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,89,7,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,50,1,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,71,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,82,6,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,105,12,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,299,265.3,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,62,3,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,76,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Cottus gobio,87,,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Cottus gobio,70,,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
